time_identifier,time_period,geographic_level,country_name,country_code,SUBLEVNO,SUBJ,ASIZE,PRIOR_BAND,GRADE,COUNT,grade_concat
Academic year,201819,National,England,E92000001,111,13830,1,5-<6,A,14.13,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,5-<6,B,36.96,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,5-<6,C,20.65,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,5-<6,D,22.83,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,5-<6,E,4.35,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,6-<7,*,2.86,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,6-<7,A,25.71,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,6-<7,B,36.19,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,6-<7,C,30.48,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,6-<7,D,1.9,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,6-<7,E,1.9,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,6-<7,U,0.95,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,7-<8,*,17.86,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,7-<8,A,46.43,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,7-<8,B,22.32,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,7-<8,C,8.93,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,7-<8,D,4.46,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,8-<9,*,46.67,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,8-<9,A,35,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,8-<9,B,13.33,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,8-<9,C,5,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13830,1,9>=,B,100,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,2-<3,B,7.69,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,2-<3,C,15.38,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,2-<3,D,23.08,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,2-<3,E,30.77,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,2-<3,U,23.08,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,3-<4,A,0.31,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,3-<4,B,3.84,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,3-<4,C,14.9,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,3-<4,D,35.33,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,3-<4,E,29.49,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,3-<4,U,16.13,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,4-<5,A,1.23,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,4-<5,B,10.5,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,4-<5,C,33.14,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,4-<5,D,36.78,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,4-<5,E,14.78,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,4-<5,U,3.57,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,5-<6,*,0.3,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,5-<6,A,6.6,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,5-<6,B,28.68,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,5-<6,C,39.92,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,5-<6,D,19.41,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,5-<6,E,4.18,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,5-<6,U,0.91,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,6-<7,*,2.23,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,6-<7,A,22.21,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,6-<7,B,44.96,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,6-<7,C,24.56,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,6-<7,D,5.25,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,6-<7,E,0.62,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,6-<7,U,0.17,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,7-<8,*,13.88,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,7-<8,A,47.41,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,7-<8,B,31.52,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,7-<8,C,6.48,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,7-<8,D,0.61,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,7-<8,E,0.08,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,7-<8,U,0.02,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,8-<9,*,44.65,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,8-<9,A,44.3,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,8-<9,B,9.67,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,8-<9,C,1.09,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,8-<9,D,0.29,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,9>=,*,50,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13910,1,9>=,C,50,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13920,1,3-<4,C,40,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13920,1,3-<4,E,60,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13920,1,4-<5,C,80,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13920,1,4-<5,D,20,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13920,1,5-<6,B,50,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13920,1,5-<6,C,16.67,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13920,1,5-<6,D,16.67,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13920,1,5-<6,E,16.67,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13920,1,6-<7,*,16.67,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13920,1,6-<7,B,50,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13920,1,6-<7,C,33.33,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13920,1,7-<8,B,100,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13920,1,8-<9,*,25,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,13920,1,8-<9,A,75,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,<1,C,100,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,1-<2,B,66.67,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,1-<2,D,33.33,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,2-<3,B,11.11,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,2-<3,C,22.22,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,2-<3,D,33.33,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,2-<3,E,11.11,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,2-<3,U,22.22,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,3-<4,A,0.55,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,3-<4,B,4.79,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,3-<4,C,23.41,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,3-<4,D,36.5,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,3-<4,E,27.19,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,3-<4,U,7.56,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,4-<5,*,0.05,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,4-<5,A,1.38,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,4-<5,B,13.46,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,4-<5,C,35.39,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,4-<5,D,34.15,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,4-<5,E,12.77,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,4-<5,U,2.79,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,5-<6,*,0.37,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,5-<6,A,5.85,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,5-<6,B,30.18,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,5-<6,C,40.22,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,5-<6,D,18.82,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,5-<6,E,3.9,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,5-<6,U,0.67,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,6-<7,*,2.16,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,6-<7,A,20.07,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,6-<7,B,45.26,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,6-<7,C,25.1,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,6-<7,D,6.3,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,6-<7,E,0.93,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,6-<7,U,0.17,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,7-<8,*,10.49,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,7-<8,A,41.17,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,7-<8,B,38.02,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,7-<8,C,9.2,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,7-<8,D,0.94,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,7-<8,E,0.06,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,7-<8,U,0.11,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,8-<9,*,35.04,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,8-<9,A,48.93,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,8-<9,B,14.21,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,8-<9,C,1.7,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,8-<9,D,0.12,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,9>=,*,50,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,9>=,A,37.5,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14010,1,9>=,C,12.5,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,<1,E,100,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,1-<2,C,33.33,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,1-<2,D,33.33,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,1-<2,E,33.33,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,2-<3,C,16.67,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,2-<3,D,41.67,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,2-<3,E,16.67,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,2-<3,U,25,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,3-<4,A,0.87,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,3-<4,B,6.72,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,3-<4,C,21.91,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,3-<4,D,29.28,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,3-<4,E,24.95,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,3-<4,U,16.27,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,4-<5,*,0.11,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,4-<5,A,2.64,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,4-<5,B,13.26,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,4-<5,C,32.02,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,4-<5,D,30.9,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,4-<5,E,15.62,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,4-<5,U,5.46,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,5-<6,*,0.58,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,5-<6,A,8.53,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,5-<6,B,29.36,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,5-<6,C,35.34,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,5-<6,D,19.75,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,5-<6,E,5.2,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,5-<6,U,1.25,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,6-<7,*,2.7,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,6-<7,A,24.24,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,6-<7,B,40.62,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,6-<7,C,23.87,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,6-<7,D,7.04,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,6-<7,E,1.29,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,6-<7,U,0.23,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,7-<8,*,12.34,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,7-<8,A,46.24,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,7-<8,B,31.84,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,7-<8,C,8.07,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,7-<8,D,1.35,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,7-<8,E,0.11,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,7-<8,U,0.06,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,8-<9,*,39.76,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,8-<9,A,45.12,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,8-<9,B,13.05,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,8-<9,C,1.73,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,8-<9,D,0.26,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,8-<9,E,0.04,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,8-<9,U,0.04,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,9>=,*,36.84,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,9>=,A,42.11,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,9>=,B,10.53,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,9>=,C,5.26,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14410,1,9>=,D,5.26,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,<1,C,100,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,1-<2,A,100,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,2-<3,B,4.35,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,2-<3,C,34.78,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,2-<3,D,13.04,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,2-<3,E,30.43,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,2-<3,U,17.39,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,3-<4,A,1.75,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,3-<4,B,7.68,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,3-<4,C,22.64,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,3-<4,D,32.75,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,3-<4,E,25.47,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,3-<4,U,9.7,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,4-<5,*,0.1,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,4-<5,A,3.09,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,4-<5,B,15.43,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,4-<5,C,33.38,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,4-<5,D,30.85,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,4-<5,E,13.79,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,4-<5,U,3.37,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,5-<6,*,0.88,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,5-<6,A,10.08,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,5-<6,B,33.74,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,5-<6,C,34.22,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,5-<6,D,16.23,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,5-<6,E,3.76,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,5-<6,U,1.09,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,6-<7,*,3.79,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,6-<7,A,26.73,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,6-<7,B,41.78,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,6-<7,C,21.99,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,6-<7,D,4.65,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,6-<7,E,0.86,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,6-<7,U,0.21,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,7-<8,*,14.04,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,7-<8,A,45.68,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,7-<8,B,32.01,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,7-<8,C,7.26,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,7-<8,D,0.74,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,7-<8,E,0.11,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,7-<8,U,0.16,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,8-<9,*,34.33,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,8-<9,A,49.09,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,8-<9,B,15.27,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,8-<9,C,1.17,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14610,1,8-<9,D,0.13,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,2-<3,C,22.22,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,2-<3,E,22.22,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,2-<3,U,55.56,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,3-<4,*,0.21,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,3-<4,A,2.08,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,3-<4,B,5.61,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,3-<4,C,16.84,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,3-<4,D,31.81,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,3-<4,E,27.03,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,3-<4,U,16.42,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,4-<5,*,0.56,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,4-<5,A,3.53,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,4-<5,B,14.09,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,4-<5,C,29.59,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,4-<5,D,29.03,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,4-<5,E,17.59,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,4-<5,U,5.59,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,5-<6,*,2.04,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,5-<6,A,9.89,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,5-<6,B,27.49,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,5-<6,C,32.72,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,5-<6,D,18.9,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,5-<6,E,6.29,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,5-<6,U,2.67,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,6-<7,*,7.68,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,6-<7,A,24.03,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,6-<7,B,35.25,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,6-<7,C,22.05,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,6-<7,D,7.59,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,6-<7,E,2.73,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,6-<7,U,0.66,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,7-<8,*,25,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,7-<8,A,38.25,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,7-<8,B,26.36,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,7-<8,C,7.38,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,7-<8,D,1.96,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,7-<8,E,0.6,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,7-<8,U,0.45,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,8-<9,*,58.44,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,8-<9,A,24.68,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,8-<9,B,12.99,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14770,1,8-<9,C,3.9,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14790,1,2-<3,C,33.33,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14790,1,2-<3,E,33.33,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14790,1,2-<3,U,33.33,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14790,1,3-<4,B,1.61,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14790,1,3-<4,C,12.9,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14790,1,3-<4,D,20.97,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14790,1,3-<4,E,38.71,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14790,1,3-<4,U,25.81,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14790,1,4-<5,B,8.97,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14790,1,4-<5,C,23.29,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14790,1,4-<5,D,34.83,U_E_D_C_B_A_*
Academic year,201819,National,England,E92000001,111,14790,1,4-<5,E,23.72,U_E_D_C_B_A_*
